paper_id,covidence_id,title,authors,source_filename,source_text_json_path,trimmed_text_json_path,n_pages,abstract_block_count,title_like_line_count,author_like_line_count,program_marker_count,proceedings_signal_score,proceedings_detected,index_detected,index_confidence,index_listed_page,index_prev_code,index_next_code,page_map_method,estimated_offset,offset_confidence,fallback_triggered,trim_status,trim_reason,trim_method,trim_mode,matched_block_code,matched_block_title,title_score,author_score,match_score,start_rule,end_rule,body_signal_count,spillover_flag,header_only_flag,candidate_rank,start_page_index,end_page_index,start_line_global_index,end_line_global_index_exclusive,trimmed_at_utc
1598,1598,Coexistence of neuromyelitis optica and stiff person syndrome in a single patient: A case report,Thuringer A.J.; Jassam Y.N.,1598_Thuringer A.J. and Jassam Y.N. - 2019 - Coexistence of neuromyelitis optica and stiff pers.pdf,data\extraction_json\text\1598.json,,2,0,11,0,1,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1609,1609,Unusual respiratory manifestation in a patient with Stiff Person Syndrome (SPS),Lin A.; Arias A.A.; Casul Y.R.; Gupta A.; Calder C.,1609_Lin - Unusual Respiratory Manifestation in a Patient with Stiff Person Syndrome.pdf,data\extraction_json\text\1609.json,,1,1,6,1,0,-3,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1614,1614,Long-term rituximab use benefits patients with stiff person syndrome,Aljarallah S.; Wang Y.; Shoemaker T.; Newsome S.,1614_Aljarallah - Long-term RTX use.pdf,data\extraction_json\text\1614.json,,1,1,4,5,0,-3,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1625,1625,Neuronal autoantibodies and clinical significance in stiff-person spectrum disorder,Kaneko J.; Iizuka T.; Kondo Y.; Abe Y.; Kaneko A.; Hattori K.; Kobayashi S.; Ugawa Y.; Sekiguchi K.; Maeda K.; Matsumoto Y.; Kanazawa N.; Kitamura E.; Dalmau J.; Nishiyama K.,1625_Kaneko - Neuronal Autoantibodies and Clinical Significance in Stiff.pdf,data\extraction_json\text\1625.json,,2,0,6,4,1,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1674,1674,Anti-glutamic acid decarboxylase associated neurologic disorders referred from neuro-ophthalmology and neurotology: A case series with characterization of vestibulo-ocular function,Wang Y.; Tourkevich R.; Gold D.; Newsome S.D.,1674_Wang - anti-GAD associated ND.pdf,data\extraction_json\text\1674.json,,1,1,6,3,0,-3,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1782,1782,Stiff Limb Syndrome Masquerading As a Focal Limb Dystonia,Morrison P.; Barbano R.,1782_Morrison - Stiff Limb Syndrome Masquerading As a Focal Limb Dystonia.pdf,data\extraction_json\text\1782.json,,1,0,1,9,1,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1787,1787,Functional stiff person like disorders: Clinical features and red flags,Balint B.; Jha A.; Edwards M.; Meinck H.M.; Bhatia K.,1787_Balint - Functional stiff person like disorders.pdf,data\extraction_json\text\1787.json,,1,0,2,2,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1877,1877,Can certain baseline characteristics in patients with stiff person syndrome (SPS) predict disease burden and functional outcomes?,Mukharesh L.; Fitzgerald K.; Wang Y.; Newsome S.,1877_Mukharesh - Can certain.pdf,data\extraction_json\text\1877.json,,1,2,5,13,0,-2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1899,1899,Stiff-person syndrome and type 1 diabetes mellitus: Report of a family,Faro F.N.; Bussular T.C.; Feder C.K.R.; Salles J.E.N.; Scalissi N.M.; Pereira M.V.,1899_Faro F.N. et al. - 2018 - Stiff-person syndrome and type 1 diabetes mellitus.pdf,data\extraction_json\text\1899.json,qa\trimming\reports\batch_010\text_trimmed\1899.json,199,89,436,422,0,3,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,A394,A394 Stiff‑person syndrome and type 1 diabetes mellitus: report of a family,0.8227,0.0000,0.6170,,,3,false,false,1,175,175,18152,18199,2026-04-11T02:49:08.691591+00:00
1900,1900,Stiff person syndrome exacerbations & therapeutic plasma exchange,Stiefel E.; Leeper J.; Alquist C.,1900_Stiefel E. et al. - 2018 - Stiff person syndrome exacerbations & therapeutic .pdf,data\extraction_json\text\1900.json,qa\trimming\reports\batch_010\text_trimmed\1900.json,74,73,411,316,1,5,true,true,0.0810,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,,STIFF PERSON SYNDROME EXACERBATIONS & THERAPEUTIC PLASMA EXCHANGE,1.0000,1.0000,1.0000,,,5,false,false,1,39,40,3807,3888,2026-04-11T02:52:43.813355+00:00
1901,1901,Iatrogenic hypoglobulinemia due to the therapeutic plasma exchange: Managing the patient with allergies to blood products,Linnik Y.A.; Moiseff R.; Thomasson R.; Szczepiorkowski Z.; Dunbar N.,1901_Linnik Y.A. et al. - 2018 - Iatrogenic hypoglobulinemia due to the therapeutic.pdf,data\extraction_json\text\1901.json,qa\trimming\reports\batch_010\text_trimmed\1901.json,74,73,411,316,1,5,true,true,0.1034,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,PATIENT WITH ALLERGIES TO BLOOD PRODUCTS,0.8880,1.0000,0.8485,backtrack_soft_header,next_abstract_boundary,4,false,false,1,58,59,5432,5499,2026-04-11T02:55:35.301430+00:00
1903,1903,Stiff person's syndrome: Challenging symptom control,Thakolkaran N.T.; Kaur R.,1903_Thakolkaran N.T. and Kaur R. - 2018 - Stiff person's syndrome Challenging symptom contr.pdf,data\extraction_json\text\1903.json,qa\trimming\reports\batch_010\text_trimmed\1903.json,369,133,471,450,1,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,C31,C31 Stiff Person’s Syndrome: Challenging symptom control,0.8750,1.0000,0.9062,,,4,false,false,1,182,182,23370,23415,2026-04-11T03:04:21.972031+00:00
1904,1904,Serial CSF studies of anti-GAD antibodies and GAD-IgG intrathecal synthesis in stiff-person syndrome (SPS): Correlation with disease severity and progression,Alexopoulos H.; Akrivou S.; Rakocevic G.; Dalakas M.,1904_Alexopoulos - Serial CSF Studies of Anti-GAD Antibodies and GAD-IgG Intrathecal Synthesis in Stiff-Person Syndrome (SPS).pdf,data\extraction_json\text\1904.json,,1,2,3,5,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1907,1907,Unrecognized respiratory manifestations of stiff person syndrome (SPS),Allen A.; Rakocevic G.; Woodford M.; Pack K.; Sexauer W.,1907_Allen - Unrecognized Respiratory Manifestations of Stiff Person Syndrome.pdf,data\extraction_json\text\1907.json,,1,1,4,3,0,-3,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1909,1909,"Autologous hematopoietic stem cell transplantation may be highly effective treatment for severe, treatment refractory stiff person syndrome",Georges G.; McSweeney P.; Bowen J.; Pearlman M.; Wundes A.; Von Geldern G.; Kraft G.; Weiss M.; Sytsma J.; McLaughlin B.; Nash R.,1909_Georges - Autologous Hematopoietic Stem Cell Transplantation May Be Highly Effective Treatment for Severe.pdf,data\extraction_json\text\1909.json,,2,0,3,10,1,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1911,1911,Anti-GAD-65 associated progressive encephalomyelitis with rigidity and myoclonus following west NILE virus encephalitis,Loeb J.S.; Devine M.; Perven G.,1911_Loeb - Anti.pdf,data\extraction_json\text\1911.json,,1,1,4,1,0,-3,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1912,1912,Defining the clinical spectrum of variant-stiff person syndrome: A case series,Shoemaker T.; Aljarallah S.; Lukish N.; Comisac M.; Saylor D.; Newsome S.,1912_Shoemaker - Defining the Clinical Spectrum of Variant-Stiff Person Syndrome.pdf,data\extraction_json\text\1912.json,,1,0,3,4,0,-3,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1916,1916,A rare cause of progressive encephalopathy - PERM,Hartigan S.; Turner R.; Hastings J.,1916_Hartigan S. et al. - 2018 - A rare cause of progressive encephalopathy - PERM.pdf,data\extraction_json\text\1916.json,qa\trimming\reports\batch_010\text_trimmed\1916.json,97,192,551,367,0,3,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,,"A Rare Cause Of Progressive Encephalopathy - PERM Hartigan S, Turner R , Hastings J",0.9132,1.0000,0.9349,,,3,false,false,1,69,70,8082,8121,2026-04-11T03:08:41.133320+00:00
1918,1918,Spasmodic reflex myoclonus-an characteristic electrophysiological manifestation for the diagnosis of Stiff-person syndrome,Tsai C.-H.,1918_Tsai C.-H. - 2018 - Spasmodic reflex myoclonus-an characteristic elect.pdf,data\extraction_json\text\1918.json,qa\trimming\reports\batch_010\text_trimmed\1918.json,2,8,21,5,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,F59,Spasmodic reflex myoclonus-an characteristic electrophysiological manifestation for the diagnosis of Stiff-person syndrome—Chon-Haw Tsai (Taiwan),0.9410,0.0000,0.6022,backtrack_abstract_boundary,next_abstract_boundary,4,false,false,1,0,1,89,122,2026-04-11T03:10:27.423895+00:00
1921,1921,Refractory anti-gad positive stiff-person syndrome controlled after rituximab therapy,Aragao V.; Braga E.; Marinho A.R.; Nobrega P.; Simabukuro M.; Ferreira G.; Maia F.,1921_Aragao V. et al. - 2018 - Refractory anti-gad positive stiff-person syndrome.pdf,data\extraction_json\text\1921.json,qa\trimming\reports\batch_010\text_trimmed\1921.json,104,82,476,361,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,171,Refractory Anti-GAD Positive Stiff-person Syndrome Controlled,0.9100,0.8571,0.8264,backtrack_abstract_boundary,trailing_header_noise,5,false,false,1,67,68,8035,8086,2026-04-11T03:17:41.648597+00:00
1922,1922,Stiff person syndrome presenting with spastic dysarthria,Persaud A.; Shneyder N.; Pulley M.; Giles S.,1922_Persaud A. et al. - 2018 - Stiff person syndrome presenting with spastic dysa.pdf,data\extraction_json\text\1922.json,qa\trimming\reports\batch_010\text_trimmed\1922.json,104,82,476,361,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,116,116 Stiff Person Syndrome Presenting with Spastic Dysarthria,0.9879,1.0000,0.9909,,,5,false,false,1,45,45,5369,5400,2026-04-11T06:24:41.316570+00:00
1923,1923,Intrathecal baclofen effects in stiff person syndrome: Clinical and instrumented gait analysis,Rocha M.S.; Terzian P.R.; Ferreira R.; Majdoub A.A.; Barbosa J.; Godinho F.,1923_Rocha M.S. et al. - 2018 - Intrathecal baclofen effects in stiff person syndr.pdf,data\extraction_json\text\1923.json,qa\trimming\reports\batch_010\text_trimmed\1923.json,104,89,495,390,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,117,117 Intrathecal Baclofen Effects in Stiff Person Syndrome: Clinical and Instrumented Gait Analysis,0.9926,0.6667,0.9111,,,5,false,false,1,45,46,5405,5464,2026-04-10T22:06:14.027957+00:00
1924,1924,Status dystonicus in a young person as an unusual presentation of stiff person syndrome: A case report,Di Luca D.G.; Bette S.; Luca C.; Singer C.,1924_Di Luca-2018-Status dystonicus in a young pers.pdf,data\extraction_json\text\1924.json,qa\trimming\reports\batch_010\text_trimmed\1924.json,104,82,476,361,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,148,Status Dystonicus in a Young Person as an Unusual Presentation of,0.8916,0.7500,0.8024,backtrack_abstract_boundary,trailing_header_noise,5,false,false,1,58,59,7008,7054,2026-04-11T06:26:42.594140+00:00
1931,1931,"""Stiff young woman"": Case report",Sousa M.; Varela R.; Carneiro D.; Januario C.; Morgadinho A.,1931_Sousa - Stiff young women.pdf,data\extraction_json\text\1931.json,,1,1,3,1,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1932,1932,An international survey of stiff person spectrum disorders: Exploring the clinical spectrum and unmet needs,Balint B.; Gatto E.; Etcheverry J.; Cesarini M.; Virginia Parisi V.; Rodriguez Violante M.; Garcia Ruiz P.; Bhatia K.,1932_Balint-2018-An international survey of stiff person spectrum disorders Exploring the clinical spectrum and unmet needs.pdf,data\extraction_json\text\1932.json,,2,0,8,6,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1937,1937,Prevalence of neurological anti-gad autoimmunity in martinique,Duclos S.; Cabre P.; Deligny C.; Signate A.,1937_Duclos - Prevalence of Neurological Anti.pdf,data\extraction_json\text\1937.json,,1,1,4,1,0,-3,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1938,1938,Stiff-person spectrum disorders can be highly underdiagnosed in Russia: A retrospective analysis,Seliverstov Y.; Melnik E.; Fominykh V.; Skalnaya A.; Brylev L.,1938_Seliverstov - Russia.pdf,data\extraction_json\text\1938.json,,1,0,3,3,0,-3,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1947,1947,AN INTERESTING PRESENTATION OF STIFF-PERSON SYNDROME,Lezama K.; Hudey S.; Glaum M.,1947_Lezama K. et al. - 2020 - AN INTERESTING PRESENTATION OF STIFF-PERSON SYNDRO.pdf,data\extraction_json\text\1947.json,qa\trimming\reports\batch_010\text_trimmed\1947.json,1,4,9,8,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,M171,M171 AN INTERESTING PRESENTATION OF STIFF-PERSON SYNDROME,0.9839,1.0000,0.9880,,,2,false,false,1,0,0,0,18,2026-04-10T17:16:22.788646+00:00
3125,3125,Poster 258 A Novel Approach to the Treatment of Stiff-Person-Syndrome with Botulinum Toxin: A Case Report.,"Shah, Chirag D; Bunzol, Daniel",3125_Shah-2016-Poster 258 A Novel Approach to the T.pdf,data\extraction_json\text\3125.json,qa\trimming\reports\batch_010\text_trimmed\3125.json,1,3,8,10,0,3,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,Poster 258,Poster 258 A Novel Approach to the Treatment of Stiff-Person-Syndrome with Botulinum Toxin: A Case Report,1.0000,1.0000,1.0000,,,5,false,false,1,0,0,21,65,2026-04-10T17:16:39.277923+00:00
5029,5029,Anti-Amphiphysin Positive Partial Stiff Person Syndrome in an Elderly Woman with a Breast Mass,"Abu El-Haija, H.; Gogia, B.; Shanina, E.; He, J.; Fang, X.; Li, X. P.",5029_Annals of Neurology - 2020 - - 145th Annual Meeting American Neurological Association.pdf,data\extraction_json\text\5029.json,qa\trimming\reports\batch_010\text_trimmed\5029.json,280,396,273,1688,3,8,true,true,0.1131,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,419,Anti-Amphiphysin Positive Partial Stiff Person Syndrome in an Elderly Woman with a Breast Mass,1.0000,1.0000,1.0000,,,3,false,false,1,55,55,5713,5756,2026-04-10T17:17:33.282031+00:00
5079,5079,Stiff-person syndrome positive for anti-amphyphisin antibodies: The presenting feature of a neuroendocrine lung cancer,"Andrade, K.; Carvalho, L.; Martins, A.; Barros, J.",5079_Euro J of Neurology - 2005 - - Posters Session 1 Sunday 18 September.pdf,data\extraction_json\text\5079.json,qa\trimming\reports\batch_010\text_trimmed\5079.json,264,129,485,442,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P1444,P1444 Stiff-person syndrome positive for anti-amphyphisin antibodies: The presenting feature of a neuroendocrine lung cancer,0.9912,1.0000,0.9934,,,2,false,false,1,106,106,12746,12775,2026-04-10T17:19:02.081734+00:00
5087,5087,A CASE REPORT OF ATYPICAL STIFF PERSON SYNDROME WITH CRANIAL NERVE INVOLVEMENT PRECEEDING THE DIAGNOSIS OF A HIGH GRADE LYMPHOMA,"Aquilina, N.; Vella, M.; Debono, A. G.; Camilleri, D. J.",5087_Euro J of Neurology - 2011 - - Poster Session 2 Monday 12 September.pdf,data\extraction_json\text\5087.json,qa\trimming\reports\batch_010\text_trimmed\5087.json,277,81,442,344,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,P2725,A CASE REPORT OF ATYPICAL STIFF PERSON SYNDROME WITH CRANIAL,0.9318,1.0000,0.8784,backtrack_abstract_boundary,next_abstract_boundary,0,false,false,1,262,263,21015,21057,2026-04-10T17:20:06.613676+00:00
5158,5158,A case of Type 1 diabetes with stiff person syndrome and coeliac disease,"Behan, L. A.; O'Sullivan, E. P.; King, T. J. F.; Hardiman, O.; Agha, A.; Thompson, C. J.; Smith, D.",5158_Diabetic Medicine - 2007 - - Orals.pdf,data\extraction_json\text\5158.json,qa\trimming\reports\batch_010\text_trimmed\5158.json,29,150,493,392,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,A26,A26 A case of Type 1 diabetes with stiff person syndrome and coeliac disease,0.9905,0.8571,0.9572,,,3,false,false,1,7,7,819,852,2026-04-10T17:21:03.891484+00:00
5212,5212,STIFF-MAN SYNDROME WITH GAD-LIKE IMMUNOREACTIVITY - RESPONSE OF A PATIENT TO PLASMAPHERESIS AND IMMUNOSUPPRESSION,"Brashear, H. R.; Phillips, L. H.",5212_Brashear-1993-STIFF-MAN SYNDROME WITH GAD-LIKE IMMUNOREACTIVITY RESPONSE OF A PATIENT TO PLASMAPHERESIS AND IMMUNOSUPPRESSION.pdf,data\extraction_json\text\5212.json,qa\trimming\reports\batch_010\text_trimmed\5212.json,1,5,19,16,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Stiff-Man Syndrome with GAD-Like Immunoreactivity: Response of a Patient to Plasmapheresis and Immunosuppression,1.0000,1.0000,0.8652,backtrack_title_cluster,next_abstract_boundary,5,false,false,1,0,0,89,119,2026-04-10T17:21:14.658414+00:00
5233,5233,Familial stiff-man syndrome with GAD65 antibody,"Burns, T. M.; Jones, H. R.; Phillips, L. H.; Lennon, V. A.",5233_Annals of Neurology - 2001 - - 126th Annual Meeting American Neurological Association Abstracts Plenary Session .pdf,data\extraction_json\text\5233.json,qa\trimming\reports\batch_010\text_trimmed\5233.json,4,21,62,76,3,6,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,160,Familial Stiff-Man Syndrome With GAD65 Antibody,1.0000,1.0000,1.0000,,,0,false,true,1,1,1,117,122,2026-04-10T17:21:50.028362+00:00
5265,5265,Brainstem involvement as onset of stiff limb syndrome: A case report,"Ceriani, F.; Massetto, N.; Rosci, C.; Pietrogrande, M.",5265_Ceriani-2002-Brainstem involvement as onset of stiff limb syndrome A case report.pdf,data\extraction_json\text\5265.json,qa\trimming\reports\batch_010\text_trimmed\5265.json,1,3,14,15,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P738,P738 Brainstem involvement as onset of stiff limb syndrome: A case report,0.9874,1.0000,0.9906,,,3,false,false,1,0,0,7,47,2026-04-10T17:22:05.342384+00:00
5268,5268,The treatment of Moersch-Woltman syndrome,"Cerimagic, D.; Relja, M.; Telarovic, S.; Glavic, J.; Ivankovic, M.; Bogoje, A.; Vodopic, M.; Dzamonja, G.",5268_Cerimagic - Abstract.pdf,data\extraction_json\text\5268.json,,1,0,1,0,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
5270,5270,"STIFF PERSON SYNDROME, ABOUT A CASE","Chahrazed, R.",5270_Muscle and Nerve - 2019 - - 2019 AANEM Annual Meeting Abstract Guide Austin TX October 16 19 2019.pdf,data\extraction_json\text\5270.json,qa\trimming\reports\batch_010\text_trimmed\5270.json,144,69,328,283,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,"STIFF PERSON SYNDROME, ABOUT A CASE",1.0000,1.0000,0.8636,backtrack_soft_header,next_abstract_boundary,2,false,false,1,21,21,1542,1569,2026-04-10T17:22:38.080242+00:00
