paper_id,covidence_id,title,authors,resolved_source_category,resolved_source_subtype,resolved_source_route_source,source_text_json_path,trimmed_text_json_path,validated_text_json_path,preferred_text_source,proceedings_detected,trim_status,trim_reason,qc_status,manual_follow_up_required,best_match_page_index,title_score,author_score,combined_score,section_heading_count,body_char_count,header_only_flag,spillover_flag,span_located,span_detection_method,start_boundary_ok,start_boundary_rule,next_header_rule,meaningful_tail_gap_count,best_match_excerpt,qc_note,checked_at_utc
1119,1119,Antibody spectrum in stiff person syndrome and related disorders,Balint B.; Blocker I.M.; Unger M.; Stocker W.; Probst C.; Komorowski L.; Meinck H.M.,conference_abstract,group_conference_abstract,manual_review,data\extraction_json\text\1119.json,data\extraction_json\text_trimmed\1119.json,data\extraction_json\text_trimmed\1119.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,262,0.6671,0.8571,0.7146,5,2394,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"670 Antibody spectrum in stiff person syndrome and related disorders B. Balint, I.M. Bl €ocker, M. Unger, W. St €ocker, C. Probst, L. Komorowski, H.M. Meinck (London, United Kingdom) Objective: To determine the spectrum and prevalence of antibod- ies associated with Stiff Person Syndrome and related disorders (SPSD) in a large cohort. Background: New antibodies targeting the glycine receptor (GlyR), GABA A receptor (GABAAR), and dipeptidyl-peptidase-like protein-6 (DPPX) have been recently descr",Trimmed proceedings text matches and appears complete.,2026-04-06T13:53:10.721974+00:00
11193,11193,STIFF PERSON AND RELATED SYNDROMES: REVIEW OF 21 PATIENTS AND THEIR RESPONSE TO TREATMENT,"Thompson, J; Sadalage, G; Karim, A; Jacob, S",conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\11193.json,data\extraction_json\text_trimmed\11193.json,data\extraction_json\text_trimmed\11193.json,trimmed_text,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,header_only_source,true,0,0.7794,1.0000,0.8346,0,61,true,false,true,trim_record_indices,true,soft_header::author+institution+wrapped_title,no_header_found,0,"The high proportion of LOMS in this cohort may reflect, delayed reporting of symptoms or slower access to care. Parallel session 1: Clinical Neurology 11.51 STIFF PERSON AND RELATED SYNDROMES: REVIEW OF 21 PATIENTS AND THEIR RESPONSE TO TREATMENT 2Joseph Thompson, 1Girija Sadalage, 2Abid Karim, 1,2Saiju Jacob. 1University Hospitals Birmingham;2University of Birmingham 10.1136/jnnp-2019-ABN-2.3",Matched source appears to be a title/author listing without abstract body text.,2026-04-06T13:53:10.745491+00:00
1120,1120,Anti-GAD65 negative stiff-person syndrome with a favorable response to pregabalin: A case post-thymoma excision accompanying central sleep apnea,Zhang G.; Liu L.; Xiong N.; Huang J.; Wang T.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1120.json,,data\extraction_json\text\1120.json,full_text,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,untrimmed_localised,true,292,0.6627,1.0000,0.7470,7350,3503357,false,false,false,,false,,,0,"dominant hand to write both “P” and “d” in print style 1) at a com- fortable speed and as fast as possible, and 2) at two different sizes (1, and 2 cm) for a duration of 20 seconds. The writing tasks were presented in a random order. Participants were seated in a comforta- ble position and were allowed to change the angle of the paper to match their preferred writing position and wrote using a pen with an electromagnetic sensor attached to the tip. The total height and width of each letter was c",Target appears localised in full proceedings text; trimming/manual review is still required.,2026-04-06T13:53:14.098475+00:00
1129,1129,"GAD autoimmunity: Syndromes, comorbidities, and coexisting antibodies in 121 patients",Arino H.; Gresa-Arribas N.; Hoftberger R.; Martinez-Hernandez E.; Armangue T.; Kruer M.C.; Arpa J.; Domingo J.; Rojc B.; Bataller L.; Saiz A.; Dalmau J.; Graus F.,conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\1129.json,data\extraction_json\text_trimmed\1129.json,data\extraction_json\text_trimmed\1129.json,trimmed_text,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,header_only_source,true,9,0.7634,0.5000,0.6976,0,112,true,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"M103. GAD Autoimmunity: Syndromes, Comorbidities, and Coexisting Antibodies in 121 Patients Helena Ari ~no, Nuria Gresa-Arribas, Romana H €oftberger, Euge- nia Mart/C19ınez-Hern/C19andez, Tha/C19ıs Armangue, Michael C. Kruer, Javier Arpa, Julio Domingo, Bojan Rojc, Luis Bataller, Albert Saiz, Josep Dalmau and Francesc Graus. Barcelona, Spain; Vienna, Austria; Stockholm, Sweden; Sioux Falls; Madrid, Spain; Izola, Slovenia; Valencia, Spain and Philadelphia",Matched source appears to be a title/author listing without abstract body text.,2026-04-06T13:53:15.879627+00:00
1138,1138,Stiff person syndrome: Review of 14 patients,Cavalcante V.; Souza Bulle Oliveira A.,conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\1138.json,data\extraction_json\text_trimmed\1138.json,data\extraction_json\text_trimmed\1138.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,0.6644,1.0000,0.7483,4,1908,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"1121 WFN15-1338 Neuromuscular Disorders Stiff person syndrome: review of 14 patients V. Cavalcante, A. Souza Bulle Oliveira. Neurology and Neurosurgery, Federal University of São Paulo, São Paulo, Brazil Stiff person syndrome (SPS) is an autoimmune disorder of the central nervous system presenting with muscular rigidity in the axial (trunk) and or limbs muscles; episodic spasms; continuous co- contraction of agonist and antagonist muscles con ﬁrmed electro- physiologically and positive serum ant",Trimmed proceedings text matches and appears complete.,2026-04-06T13:53:15.908111+00:00
1150,1150,Stiff person syndrome presenting as 'stiff eyes',Vinjam M.R.; Shanmugarajan P.; Ford H.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1150.json,,data\extraction_json\text\1150.json,full_text,false,not_needed,Document does not look like a large proceedings/program PDF.,untrimmed_localised,true,0,0.6500,0.6667,0.6542,0,1633,false,false,false,,false,,,0,"036 STIFF PERSON SYNDROME PRESENTING AS ‘STIFF EYES’ Maruthi Ravi Vinjam, Priya Shanmugarajan, Helen Ford. Leeds Teaching Hospitals NHS trust 10.1136/jnnp-2015-312379.36 A 47-year previously ﬁt and well lady presented with 6 weeks history of generalised lethargy , weight loss and neck pain. Her examination revealed left supra-clavicular lymph nodes. Subsequent investigations revealed left grade 2 invasive ductal carcinoma of her left breast. This was treated with local excision. She presented to",Target appears localised in full proceedings text; trimming/manual review is still required.,2026-04-06T13:53:15.913837+00:00
1153,1153,A new clinical tool (BRIT) to monitor IVIg efficacy in patients with stiff person syndrome,Weerasinghe S.; Sadalage G.; Jacob S.,conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\1153.json,data\extraction_json\text_trimmed\1153.json,data\extraction_json\text_trimmed\1153.json,trimmed_text,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,mismatch,true,0,0.3617,1.0000,0.5212,0,120,true,false,true,trim_record_indices,false,,next_soft_header,0,"EFFICACY IN PATIENTS WITH STIFF PERSON SYNDROME Savinda Weerasinghe,1 Girija Sadalage,2 Saiju Jacob1,2. 1University of Birmingham; 2Queen Elizabeth Neuroscience Centre, University Hospitals Birmingham 10.1136/jnnp-2015-312379.132 Stiff person syndrome (SPS) is a chronic, progressive neuro- logical disorder characterized by painful muscle spasms and rigidity with high titres of circulating anti-GAD antibodies.",Title/author alignment is too weak for a reliable proceedings match.,2026-04-06T13:53:15.933245+00:00
1154,1154,Clinical features and treatment response in a large UK cohort of stiff person syndrome patients,Sadalage G.; Karim A.; Jacob S.,conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\1154.json,,data\extraction_json\text\1154.json,full_text,false,not_needed,Document does not look like a large proceedings/program PDF.,untrimmed_localised,true,0,0.6827,1.0000,0.7620,0,1653,false,false,false,,false,,,0,"133 CLINICAL FEATURES AND TREATMENT RESPONSE IN A LARGE UK COHORT OF STIFF PERSON SYNDROME PATIENTS Girija Sadalage,1 Abid Karim,2 Saiju Jacob1,2. 1Queen Elizabeth Neuroscience Centre, University Hospitals Birmingham; 2University of Birmingham 10.1136/jnnp-2015-312379.133 Stiff Person syndrome (SPS) is a chronic autoimmune neuro- logical disorder causing muscle stiffness, excessive startle and pain. Patients often have anti-GAD and occasionally anti- amphiphysin antibodies (especially in the par",Target appears localised in full proceedings text; trimming/manual review is still required.,2026-04-06T13:53:15.936757+00:00
11798,11798,"The Dilemma, Conversion Disorder or Stiff Person Syndrome, a Case Report","Jahan, Sultana",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\11798.json,data\extraction_json\text_trimmed\11798.json,data\extraction_json\text_trimmed\11798.json,trimmed_text,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,partial_truncated,true,0,0.8022,1.0000,0.8516,0,68,true,false,true,trim_record_indices,false,,next_abstract_boundary,0,"The Dilemma, Conversion Disorder or Stiff Person Syndrome, a Case Report Sultana Jahan, MD University of Missouri, Department of Psychiatry, Columbia, MO, USA Presenting Author: Sultana Jahan Abstract Study Objectives. The main objectives of this case study are",Trim does not start at a detected proceedings header.,2026-04-06T13:53:15.966859+00:00
11823,11823,Successful management of acute respiratory failure in a patient with stiff person syndrome and scoliosis,"Song, D.; Mudigonda, G.; Sithamraju, A.; Kulkarni, S.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\11823.json,,data\extraction_json\text\11823.json,full_text,false,not_needed,Document does not look like a large proceedings/program PDF.,untrimmed_localised,true,0,0.6500,1.0000,0.7375,3,2945,false,false,false,,false,,,0,"TP059 ICU MANAGEMENT, MECHANICAL VENTILATION, AND CARDIAC CRITICAL CARE CASE REPORTS / Thematic Poster Session Successful Management of Acute Respiratory Failure in a Patient with Stiff Person Syndrome and Scoliosis D. Song 1 , G. Mudigonda 1 , A. Sithamraju 2 , S. Kulkarni 2 ; 1 Internal Medicine Department, LSU Shreveport, Shreveport, LA, United States, 2 LSU Shreveport, Shreveport, LA, United States. Corresponding author's email: dsong222@gmail.com Introduction: Stiff Person Syndrome (SPS) is",Target appears localised in full proceedings text; trimming/manual review is still required.,2026-04-06T13:53:15.971969+00:00
11952,11952,Glutamic acid decarboxylase antibody-associated neurological syndromes: Clinical and antibody characteristics and therapy response.,"Madlener, Marie; Strippel, Christine; Thaler, Franziska S; Doppler, Kathrin; Wandinger, Klaus P; Lewerenz, Jan; Ringelstein, Marius; Roessling, Rosa; Menge, Til; Wickel, Jonathan; Kellingshaus, Christoph; Mues, Sigrid; Kraft, Andrea; Linsa, Andreas; Tauber, Simone C; Berg, Florian Then; Gerner, Stefan T; Paliantonis, Asterios; Finke, Alexander; Priller, Josef; Schirotzek, Ingo; Suse, Marie; Suhs, Kurt W; Urbanek, Christian; Senel, Makbule; Sommer, Claudia; Kuempfel, Tania; Pruess, Harald; Fink, Gereon R; Leypoldt, Frank; Melzer, Nico; Malter, Michael P",conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\11952.json,data\extraction_json\text_trimmed\11952.json,data\extraction_json\text_trimmed\11952.json,trimmed_text,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,header_only_source,true,0,0.9196,0.5000,0.8147,0,41,true,false,true,trim_record_indices,true,soft_header::author+institution,next_soft_header,0,"Glutamic acid decarboxylase antibody-associated neurological syndromes: Clinical and antibody characteristics and therapy response Marie Madlener a , * , Christine Strippel b , Franziska S. Thaler c , Kathrin Doppler d ,",Matched source appears to be a title/author listing without abstract body text.,2026-04-06T13:53:16.124832+00:00
1215,1215,Three cases of elevated IL-1beta in common variable immunodeficiency (CVID) with autoimmune complications,Toh J.; Gavrilova T.; Rubinstein A.,conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\1215.json,data\extraction_json\text_trimmed\1215.json,data\extraction_json\text_trimmed\1215.json,trimmed_text,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,header_only_source,true,0,0.8085,1.0000,0.8563,0,129,true,false,true,trim_record_indices,true,coded_boundary,no_header_found,0,"58 Three Cases of Elevated IL-1beta in Common Variable Immunodeficiency (CVID) with Autoimmune Complications Jennifer Toh, MD 1, Tatyana Gavrilova, MD 2, Arye Rubinstein, MD, FAAAAI3; 1Albert Einstein/Monteﬁore Medical Center, Bronx, NY , 2Allergy and Immunology, Monteﬁore Medical Center, Bronx, NY , 3Albert Einstein College of Medicine and Monteﬁore Hospital, Bronx,",Matched source appears to be a title/author listing without abstract body text.,2026-04-06T13:53:16.151851+00:00
1217,1217,Epidemiology of stiff person syndrome in the United States veterans health administration database,Galli J.; Greenlee J.; Soldan M.P.; Clardy S.,conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\1217.json,,data\extraction_json\text\1217.json,full_text,false,not_needed,Document does not look like a large proceedings/program PDF.,untrimmed_localised,true,0,0.6771,1.0000,0.7578,1,2183,false,false,false,,false,,,0,"Epidemiology of Stiff Person Syndrome in the United States Veterans Health Administration Database (P3.356) Jonathan Galli, John Greenlee, M. Paz Soldan, Stacey Clardy First published April 4, 2016, Abstract Objective: Stiff person syndrome is an autoimmune disease that typically presents with symptoms of proximal limb and axial muscle rigidity and spasms and is often associated with glutamic acid decarboxylase 65 (GAD65) autoantibodies. The Veterans Health Administration (VHA) population repres",Target appears localised in full proceedings text; trimming/manual review is still required.,2026-04-06T13:53:16.155577+00:00
12251,12251,Stiff limb syndrome: a case report,"Farhat, E; Zouari, M; Beyrouti, R; Ben Sassi, S; Hentati, F",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\12251.json,data\extraction_json\text_trimmed\12251.json,data\extraction_json\text_trimmed\12251.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,343,0.6500,1.0000,0.7375,2,255,false,false,true,trim_record_indices,true,coded_boundary,next_soft_header,0,"PP2171 Stiff limb syndrome: a case report E. Farhat, M. Zouari, R. Beyrouti, S. Ben Sassi, F. Hentati Neurology, National Institute Mongi Ben Hamida of Neurology of Tunis, Tunis, Tunisia Introduction: Stiff-person syndrome (SPS) is a rare disorder charac- terized by rigidity of the truncal muscles, painful spasms, and an exquisite sensitivity to external stimuli. Stiff-limb syndrome (SLS) is a rare variant of SPS. We report a SLS in a young woman. Case report: A 27-year-old healthy woman present",Trimmed proceedings text matches and appears complete.,2026-04-06T13:53:23.446990+00:00
1227,1227,Role of plasma exchange in stiff person syndrome,Albahra S.; Yates S.; Matevosyan K.; Sarode R.,conference_abstract,group_conference_abstract,manual_review,data\extraction_json\text\1227.json,data\extraction_json\text_trimmed\1227.json,data\extraction_json\text_trimmed\1227.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,44,0.7245,1.0000,0.7934,1,247,false,false,true,trim_record_indices,true,coded_boundary,next_soft_header,0,"77 ROLE OF PLASMA EXCHANGE IN STIFF PERSON SYNDROME Said Albahra, MD, Sean Yates, MD, Karen Matevosyan, MD and Ravi Sarode, MD Pathology, UT Southwestern, Dallas, Texas Purpose: Stiff person syndrome (SPS) is a rare neurologic auto- immune disease characterized by progressive axial and proximal limb rigidity, agonist and antagonist muscle contraction, and intermittent muscular spasms precipitated by various stimuli.",Trimmed proceedings text matches and appears complete.,2026-04-06T13:53:24.482997+00:00
12270,12270,Rapid Onset Stiff Person Syndrome,"Neeley, B; Pawar, G; Tripathi, R",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\12270.json,data\extraction_json\text_trimmed\12270.json,data\extraction_json\text_trimmed\12270.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,148,0.6500,1.0000,0.7375,2,248,false,false,true,trim_record_indices,true,coded_boundary,next_soft_header,0,"339 Rapid Onset Stiff Person Syndrome B. Neeley, G. Pawar, R. Tripathi (Morgantown, WV, USA) Objective: To present a case of rapid onset Stiff Person Syndrome (SPS) in a non-classic patient and review diagnostic considerations associ- ated with his presentation. Background: SPS is a rare disorder, typically autoimmune or par- aneoplastic in origin, characterized by ﬂuctuating rigidity and stiffness of axial and proximal lower limb musculature with superimposed spasms and continuous motor unit ac",Trimmed proceedings text matches and appears complete.,2026-04-06T13:53:31.663395+00:00
12288,12288,MRI abnormalities in stiff person syndrome,"Seefried, S; Homola, G; Pham, M; Sommer, C",conference_abstract,conference_abstract_content_mismatch,manual_review,data\extraction_json\text\12288.json,data\extraction_json\text_trimmed\12288.json,data\extraction_json\text_trimmed\12288.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,376,0.6500,1.0000,0.7375,2,612,false,false,true,trim_record_indices,true,coded_boundary,next_soft_header,0,"EPO-605 MRI abnormalities in stiff person syndrome S. Seefried1, G. Homola2, M. Pham2, C. Sommer1 1Department of Neurology, Universitätsklinikum Würzburg, Würzburg, Germany, 2Department of Neuroradiology, Universitätsklinikum Würzburg, Würzburg, Germany Background and aims: Stiff-person-syndrome (SPS) is a chronic autoimmune disease which mainly affects the central nervous system with spasms and stiffness, pain and psychological comorbidities. The diagnosis remains challenging due to the variety",Trimmed proceedings text matches and appears complete.,2026-04-06T13:53:34.901965+00:00
