paper_id,covidence_id,title,authors,resolved_source_category,resolved_source_subtype,resolved_source_route_source,source_text_json_path,trimmed_text_json_path,validated_text_json_path,preferred_text_source,proceedings_detected,trim_status,trim_reason,qc_status,manual_follow_up_required,best_match_page_index,title_score,author_score,combined_score,section_heading_count,body_char_count,header_only_flag,spillover_flag,span_located,span_detection_method,start_boundary_ok,start_boundary_rule,next_header_rule,meaningful_tail_gap_count,best_match_excerpt,qc_note,checked_at_utc
1129,1129,"GAD autoimmunity: Syndromes, comorbidities, and coexisting antibodies in 121 patients",Arino H.; Gresa-Arribas N.; Hoftberger R.; Martinez-Hernandez E.; Armangue T.; Kruer M.C.; Arpa J.; Domingo J.; Rojc B.; Bataller L.; Saiz A.; Dalmau J.; Graus F.,conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\1129.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1129.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1129.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,72,0.9896,0.5000,0.8672,0,1617,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"M103. GAD Autoimmunity: Syndromes, Comorbidities, and Coexisting Antibodies in 121 Patients Helena Ari ~no, Nuria Gresa-Arribas, Romana H €oftberger, Euge- nia Mart/C19ınez-Hern/C19andez, Tha/C19ıs Armangue, Michael C. Kruer, Javier Arpa, Julio Domingo, Bojan Rojc, Luis Bataller, Albert Saiz, Josep Dalmau and Francesc Graus. Barcelona, Spain; Vienna, Austria; Stockholm, Sweden; Sioux Falls; Madrid, Spain; Izola, Slovenia; Valencia, Spain and Philadelphia GAD65-antibodies associate with several n",Trimmed proceedings text matches and appears complete.,2026-04-12T04:08:54.917149+00:00
1138,1138,Stiff person syndrome: Review of 14 patients,Cavalcante V.; Souza Bulle Oliveira A.,conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\1138.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1138.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1138.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,1.0000,1.0000,4,1687,false,false,true,trim_record_indices,true,after_coded_boundary_preamble,next_abstract_boundary,0,"Stiff person syndrome: review of 14 patients V. Cavalcante, A. Souza Bulle Oliveira. Neurology and Neurosurgery, Federal University of São Paulo, São Paulo, Brazil Stiff person syndrome (SPS) is an autoimmune disorder of the central nervous system presenting with muscular rigidity in the axial (trunk) and or limbs muscles; episodic spasms; continuous co- contraction of agonist and antagonist muscles con ﬁrmed electro- physiologically and positive serum anti-GAD65 antibodies. Early diagnosis allo",Trimmed proceedings text matches and appears complete.,2026-04-12T04:08:55.125093+00:00
1215,1215,Three cases of elevated IL-1beta in common variable immunodeficiency (CVID) with autoimmune complications,Toh J.; Gavrilova T.; Rubinstein A.,conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\1215.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1215.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1215.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,1.0000,1.0000,5,1953,false,false,true,trim_record_indices,true,coded_boundary,no_header_found,0,"58 Three Cases of Elevated IL-1beta in Common Variable Immunodeficiency (CVID) with Autoimmune Complications Jennifer Toh, MD 1, Tatyana Gavrilova, MD 2, Arye Rubinstein, MD, FAAAAI3; 1Albert Einstein/Monteﬁore Medical Center, Bronx, NY , 2Allergy and Immunology, Monteﬁore Medical Center, Bronx, NY , 3Albert Einstein College of Medicine and Monteﬁore Hospital, Bronx, NY . RATIONALE: Altered cytokine levels, such as TNF-alpha and IL-6, have been described in common variable immunodeﬁciency (CVID)",Trimmed proceedings text matches and appears complete.,2026-04-12T04:08:55.354785+00:00
1227,1227,Role of plasma exchange in stiff person syndrome,Albahra S.; Yates S.; Matevosyan K.; Sarode R.,conference_abstract,group_conference_abstract,manual_review,data\extraction_json\text\1227.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1227.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1227.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,44,1.0000,1.0000,1.0000,4,3297,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"77 ROLE OF PLASMA EXCHANGE IN STIFF PERSON SYNDROME Said Albahra, MD, Sean Yates, MD, Karen Matevosyan, MD and Ravi Sarode, MD Pathology, UT Southwestern, Dallas, Texas Purpose: Stiff person syndrome (SPS) is a rare neurologic auto- immune disease characterized by progressive axial and proximal limb rigidity, agonist and antagonist muscle contraction, and intermittent muscular spasms precipitated by various stimuli. Autoantibodies against antigens found predominately within the inhibitory synaps",Trimmed proceedings text matches and appears complete.,2026-04-12T04:09:03.411909+00:00
1229,1229,Progressive encephalomyelitis with rigidity and myoclonus (PERM) associated with glycine receptor antibodies as first manifestation of hodgkin's lymphoma: A case report,Borellini L.; Lanfranconi S.; Trezzi I.; Franco G.; Di Fonzo A.; Bonato S.; Bresolin N.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1229.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1229.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1229.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,79,0.9050,1.0000,0.9287,5,1959,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P11168 Progressive encephalomyelitis with rigidity and myoclonus (PERM) associated with glycine receptor antibodies as first manifestation of Hodgkin’s lymphoma: a case report L. Borellini, S. Lanfranconi, I. Trezzi, G. Franco, A. Di Fonzo, S. Bonato, N. Bresolin IRCCS Foundation Ca’ Granda Ospedale Maggiore Policlinico, Dino Ferrari Center , Neuroscience Section, Department of Pathophysiology and Transplantation, University of Milan, Milan, Italy., Milan, Italy Background and aims: Progressive ",Trimmed proceedings text matches and appears complete.,2026-04-12T04:09:19.804915+00:00
1230,1230,Stiff Person Syndrome: A female case report with focal onset and multiple limb involvement,Vaz S.; Barros A.; Calado A.; Sequeira J.; Melancia D.; Fernandes A.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1230.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1230.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1230.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,228,1.0000,1.0000,1.0000,4,1895,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P32164 Stiff Person Syndrome: a female case report with focal onset and multiple limb involvement S. Vaz1, A. Barros1, A. Calado1, J. Sequeira2, D. Melancia1, A. Fernandes1 1 Neurology, Centro Hospitalar Lisboa Central, Lisbon, Portugal, 2 Lisbon, Portugal Background and aims: Stiff Person Syndrome (SPS) is a rare autoimmune neuromuscular disease, characterised by progressive, fluctuating muscular rigidity with superimposed intense spasms. Usually, axial and proximal appendicular muscles are aff",Trimmed proceedings text matches and appears complete.,2026-04-12T04:09:39.033831+00:00
1231,1231,Therapeutic challenges of stiff person syndrome: A case report,Varga E.T.; Gyorgyi Md T.; Vecsei L.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1231.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1231.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1231.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,253,1.0000,1.0000,1.0000,5,1808,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P32209 Therapeutic challenges of stiff person syndrome: a case report E.T. Varga1, T. Györgyi Md2, L. Vécsei1 1 Szeged, Hungary, 2 First Med Centers, Budapest, Hungary Background and aims: Stiff person syndrome (SPS) is a rare neuroimmunologic, sometimes paraneoplastic neuromuscular disorder. Here we present a case in order to highlight the difficulties of long-term treatment of SPS in order to ensure the patient’s quality of life due to the wide range of side effects and complications of therap",Trimmed proceedings text matches and appears complete.,2026-04-12T04:09:58.584225+00:00
1233,1233,Stiff person syndrome,Dosekova P.; Krastev G.; Haring J.; Lackovic R.,conference_abstract,multi_case_conference_abstract,manual_review,data\extraction_json\text\1233.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1233.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1233.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,590,1.0000,1.0000,1.0000,6,2115,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"1791 Stiff person syndrome P. Dosekova, G. Krastev, J. Haring, R. Lackovic (Trnava, Slovakia (Slovak Republic)) Objective: Two case reports of Stiff person syndrome (SPS) and SPS variant- Stiff limb syndrome. Background: Stiff person syndrome is a rare autoimmune disorder of central nervous system characterized by progressive rigidity of axial and limb muscles and episodic painful spasms. SPS can be class iﬁed into classic SPS, paraneoplastic SPS and its variants- e.g. Stiff limb syndrome. Diagn",Trimmed proceedings text matches and appears complete.,2026-04-12T04:11:19.939733+00:00
1237,1237,Stiff person syndrome: Case series,Sasse E.; Amorelli G.; Spitz M.; Germano C.S.B.; Vasconcellos L.F.,conference_abstract,multi_case_conference_abstract,manual_review,data\extraction_json\text\1237.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1237.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1237.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,600,1.0000,1.0000,1.0000,5,2346,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"1822 Stiff person syndrome: Case series E. Sasse, G. Amorelli, M. Spitz, C.S.B. Germano, L.F. Vasconcellos (Rio De Janeiro, Brazil) Objective: To report and discuss three cases of Stiff Person Syn- drome (SPS) with distinguished clinical features. Background: SPS is a rare disorder characterised by progressive ﬂuctuating muscular rigidity and spasm, variable in distribution and severeness. Classical cases have antibodies against glutamic acid decar- boxylase (GAD), but paraneoplastic cases may h",Trimmed proceedings text matches and appears complete.,2026-04-12T04:12:41.627899+00:00
1239,1239,Stiff-person syndrome and hypogammaglobulinaemia: An unusual combination,Suratannon N.; Dalm V.; Van Bilsen K.; Van Paassen P.; Tervaert J.W.C.; Driessen G.J.; Wentink M.W.; Van Der Burg M.; Van Hagen P.M.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1239.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1239.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1239.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,37,1.0000,0.6250,0.9062,4,2912,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"1001 Stiff-person syndrome and hypogammaglobulinaemia: an unusual combination Suratannon, N 1,2; Dalm, V 3; van Bilsen, K 4; van Paassen, P 5; Tervaert, JWC 5; Driessen, GJ 6; Wentink, MW 3; van der Burg, M 3;van Hagen, PM 1,3,4 1Chulalongkorn University, Bangkok, Thailand, 2Erasmus Medical center, Immunology, Rotterdam, the Netherlands; 3Erasmus Medical Center, Immunology, Rotterdam, the Netherlands; 4Erasmus Medical Center, Internal Medicine, Rotterdam, the Netherlands; 5Maastricht University,",Trimmed proceedings text matches and appears complete.,2026-04-12T04:12:55.150648+00:00
1242,1242,Stiff-person syndrome in association with cerebellar ataxia: Overlapping syndrome: A case report,Chauhan V.H.; Jowkar A.A.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1242.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1242.json,qa\trimming\gold_standard\autoresearch\trigger_runs\20260411T233430Z\baseline\gold\regression_guard\text_trimmed\1242.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,235,0.9857,0.0000,0.7393,1,443,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"M311WIP . Stiff-Person Syndrome in Association with Cerebellar Ataxia: Overlapping Syndrome: A Case Report Varun H. Chauhan and Abbas A. Jowkar. Detroit, MI SPS (Stiff-person Syndrome) is a rare autoimmune condi- tion; part of stiff person spectrum disorder (SPSD), that also includes overlapping syndromes: SPS or stiff limb syn- drome (SLS) in association with cerebellar ataxia, epilepsy, or limbic encephalitis. Here, we report one such uncommon case of SPS in association with cerebellar ataxia:",Trimmed proceedings text matches and appears complete.,2026-04-12T04:13:23.846422+00:00
